Tahun,Bulan,Provinsi,Bawang Merah,Bawang Putih,Beras,Cabai Merah,Cabai Rawit,Daging Ayam,Daging Sapi,Gula Pasir,Minyak Goreng,Telur Ayam,Bulan_y,index
2016,2,22,47250.0,42187.5,11762.5,37287.5,28075.0,29687.5,94062.5,17025.0,13412.5,23350.0,1,-0.15087066329921583
2016,2,26,30550.0,34225.0,13012.5,56137.5,49362.5,38237.5,125937.5,15825.0,12875.0,20375.0,1,-0.0247336466262027
2016,2,28,44937.5,39287.5,10812.5,60637.5,55325.0,27662.5,127975.0,14850.0,12900.0,18525.0,1,0.2875525761483857
2016,2,24,31875.0,33412.5,10337.5,54537.5,44750.0,27862.5,111337.5,15562.5,13062.5,17662.5,1,0.2474606073229495
2016,3,32,34716.666666666664,22050.0,9800.0,57316.666666666664,35500.0,28850.0,125833.33333333333,16383.333333333334,13583.333333333334,22350.0,2,-1.012784351965351
2016,3,18,34000.0,31250.0,10633.333333333334,34516.666666666664,28833.333333333332,32083.333333333332,102000.0,15800.0,13550.0,18400.0,2,-0.3980370501781607
2016,3,7,41233.333333333336,34800.0,10866.666666666666,48216.666666666664,36700.0,32816.666666666664,113583.33333333333,15533.333333333334,12233.333333333334,21233.333333333332,2,-0.5222612128522854
2016,3,31,39166.666666666664,36000.0,10400.0,47833.333333333336,39250.0,33833.333333333336,125833.33333333333,15850.0,12966.666666666666,20566.666666666668,2,-0.34729356468469064
2016,3,5,36333.333333333336,34300.0,10650.0,40816.666666666664,30050.0,30833.333333333332,114400.0,15183.333333333334,12300.0,18933.333333333332,2,-0.18448411668666154
2016,3,14,43583.333333333336,40000.0,10883.333333333334,55016.666666666664,41266.666666666664,30216.666666666668,123750.0,16000.0,13316.666666666666,20233.333333333332,2,0.3171913093214016
2016,3,3,44500.0,40166.666666666664,10133.333333333334,30000.0,26500.0,38333.333333333336,110000.0,17266.666666666668,13933.333333333334,21633.333333333332,2,-2.6198380644599695
2016,3,29,31600.0,34550.0,11450.0,43266.666666666664,34716.666666666664,28666.666666666668,124166.66666666667,15550.0,12583.333333333334,19216.666666666668,2,-0.6031400243566054
2016,3,15,38133.333333333336,36350.0,10350.0,48583.333333333336,38850.0,32350.0,121683.33333333333,16016.666666666666,12950.0,20183.333333333332,2,0.26312657038340603
2016,3,6,37633.333333333336,34116.666666666664,10016.666666666666,40733.333333333336,32633.333333333332,31616.666666666668,114450.0,15416.666666666666,12500.0,18966.666666666668,2,0.3976153553901156
2016,3,8,35166.666666666664,31516.666666666668,9966.666666666666,35750.0,25200.0,28750.0,109083.33333333333,14833.333333333334,12700.0,17900.0,2,-0.4263313089000036
2016,3,12,41666.666666666664,35833.333333333336,13550.0,44800.0,44333.333333333336,25000.0,127300.0,16016.666666666666,13450.0,24616.666666666668,2,0.5335441125934324
2016,3,11,41833.333333333336,35183.333333333336,13766.666666666666,34050.0,44933.333333333336,32800.0,126683.33333333333,16383.333333333334,13300.0,21550.0,2,-1.9772498357095714
2016,3,27,44166.666666666664,37500.0,13933.333333333334,51466.666666666664,45833.333333333336,30166.666666666668,125000.0,16483.333333333332,14466.666666666666,23200.0,2,-1.5092717690538535
2016,3,21,42350.0,38150.0,12150.0,39916.666666666664,39550.0,28133.333333333332,120433.33333333333,16466.666666666668,14933.333333333334,21983.333333333332,2,-1.104393659394546
2016,3,KALIMANTAN UTARA,47500.0,38500.0,12600.0,44183.333333333336,43966.666666666664,37416.666666666664,103750.0,15666.666666666666,13600.0,22700.0,2,-0.37378111979785444
2016,3,25,40200.0,36325.0,11200.0,62250.0,42425.0,30750.0,118750.0,14425.0,11825.0,21075.0,2,-2.8696175069055556
2016,3,76,24166.666666666668,35016.666666666664,12716.666666666666,51183.333333333336,36633.333333333336,31733.333333333332,109400.0,15500.0,12500.0,25500.0,2,-0.32801406900992447
2016,3,30,34800.0,32466.666666666668,10966.666666666666,46600.0,40250.0,27050.0,114583.33333333333,15050.0,13016.666666666666,19100.0,2,0.2825364072041765
2016,3,10,51383.333333333336,42766.666666666664,12316.666666666666,49200.0,42166.666666666664,35516.666666666664,106683.33333333333,18066.666666666668,15666.666666666666,34450.0,2,0.05626245619157544
2016,3,9,56333.333333333336,52916.666666666664,12083.333333333334,45000.0,47500.0,35333.333333333336,116666.66666666667,17833.333333333332,15350.0,27800.0,2,0.4771779929905904
2016,3,2,30050.0,31583.333333333332,9100.0,33516.666666666664,22566.666666666668,38916.666666666664,112833.33333333333,15150.0,13233.333333333334,18966.666666666668,2,0.35519052348102775
2016,3,17,30833.333333333332,41050.0,10816.666666666666,47000.0,26483.333333333332,36333.333333333336,95000.0,16133.333333333334,13633.333333333334,22900.0,2,-1.0854077984329962
2016,3,16,55216.666666666664,45216.666666666664,11866.666666666666,40966.666666666664,52100.0,37966.666666666664,113966.66666666667,18650.0,14766.666666666666,29533.333333333332,2,1.050926458139557
2016,3,23,55833.333333333336,50000.0,12733.333333333334,47300.0,54933.333333333336,35883.333333333336,107500.0,18483.333333333332,16816.666666666668,29666.666666666668,2,-0.519541159326181
2016,3,19,31200.0,33366.666666666664,11683.333333333334,58616.666666666664,40066.666666666664,30350.0,110500.0,15633.333333333334,12916.666666666666,22883.333333333332,2,-0.24176484919247798
2016,3,-1,40283.333333333336,36916.666666666664,11250.0,43533.333333333336,37233.333333333336,31850.0,114433.33333333333,16200.0,13500.0,21950.0,2,-0.3845339904719651
2016,3,77,41416.666666666664,33000.0,9350.0,27466.666666666668,23133.333333333332,32750.0,113750.0,16633.333333333332,14050.0,18416.666666666668,2,-0.8045697597995201
2016,3,13,36333.333333333336,33950.0,9716.666666666666,26883.333333333332,22950.0,22983.333333333332,101300.0,16066.666666666666,13300.0,17950.0,2,-0.7399173965248877
2016,3,20,44125.0,37900.0,10075.0,28800.0,29575.0,25750.0,107500.0,16075.0,14400.0,21500.0,2,-0.6826127278622067
2016,3,4,46833.333333333336,41583.333333333336,10350.0,26350.0,36800.0,28133.333333333332,112083.33333333333,16916.666666666668,13216.666666666666,21050.0,2,-1.9303010163505263
2016,3,22,48833.333333333336,41833.333333333336,11800.0,36750.0,27633.333333333332,30000.0,93333.33333333333,17850.0,13416.666666666666,23250.0,2,0.29189003182732165
2016,3,26,30733.333333333332,34266.666666666664,12750.0,55050.0,40566.666666666664,38233.333333333336,125833.33333333333,15800.0,12833.333333333334,20733.333333333332,2,-0.9746879867777949
2016,3,28,45083.333333333336,38750.0,10933.333333333334,52333.333333333336,50850.0,29083.333333333332,129166.66666666667,14850.0,12850.0,18333.333333333332,2,-0.43718135202244923
2016,3,24,31550.0,32733.333333333332,10250.0,56866.666666666664,39650.0,30683.333333333332,112616.66666666667,15916.666666666666,12916.666666666666,18166.666666666668,2,2.0476590546103495
2016,4,32,35216.666666666664,22083.333333333332,9750.0,59083.333333333336,38600.0,28916.666666666668,126100.0,16550.0,13683.333333333334,22466.666666666668,3,0.6802053044659147
2016,4,18,34083.333333333336,31216.666666666668,10633.333333333334,34700.0,29800.0,32100.0,102416.66666666667,15783.333333333334,13583.333333333334,18400.0,3,0.244844100034868
2016,4,7,40950.0,34933.333333333336,10866.666666666666,48700.0,36650.0,32966.666666666664,113850.0,15516.666666666666,12300.0,21200.0,3,0.20990937610525862
2016,4,31,39166.666666666664,36000.0,10400.0,50883.333333333336,38916.666666666664,33833.333333333336,125833.33333333333,15850.0,12966.666666666666,20566.666666666668,3,0.4837669478176707
2016,4,5,36750.0,34083.333333333336,10650.0,40066.666666666664,30266.666666666668,30750.0,114400.0,15166.666666666666,12233.333333333334,18850.0,3,-0.17675963091818403
2016,4,14,42500.0,40000.0,10883.333333333334,54600.0,41466.666666666664,30216.666666666668,123750.0,16000.0,13316.666666666666,20233.333333333332,3,-0.19613508933605317
2016,4,3,46500.0,40166.666666666664,10133.333333333334,30500.0,27833.333333333332,38333.333333333336,110000.0,17266.666666666668,13966.666666666666,21633.333333333332,3,0.44449809788244465
2016,4,29,31983.333333333332,34350.0,11466.666666666666,47550.0,35133.333333333336,28950.0,124166.66666666667,15550.0,12583.333333333334,19016.666666666668,3,0.9230020731521904
2016,4,15,38650.0,36416.666666666664,10350.0,49933.333333333336,38850.0,32333.333333333332,121683.33333333333,16000.0,12950.0,20183.333333333332,3,0.28758346444386973
2016,4,6,37433.333333333336,34033.333333333336,10016.666666666666,40566.666666666664,32950.0,31600.0,114450.0,15383.333333333334,12516.666666666666,18916.666666666668,3,-0.07432032219385576
2016,4,8,34933.333333333336,31550.0,9966.666666666666,35633.333333333336,26583.333333333332,28500.0,109783.33333333333,14783.333333333334,12683.333333333334,17916.666666666668,3,0.0830843778408763
2016,4,12,41666.666666666664,35833.333333333336,13566.666666666666,41683.333333333336,44166.666666666664,24666.666666666668,127300.0,16016.666666666666,13450.0,24616.666666666668,3,-0.6574006141925395
2016,4,11,42383.333333333336,35516.666666666664,13766.666666666666,33566.666666666664,45033.333333333336,32933.333333333336,126683.33333333333,16383.333333333334,13300.0,21466.666666666668,3,0.0660794364643067
2016,4,27,44333.333333333336,37500.0,13950.0,51050.0,45216.666666666664,29916.666666666668,125000.0,16483.333333333332,14466.666666666666,23200.0,3,-0.17622780728810028
2016,4,21,43000.0,37550.0,12133.333333333334,40200.0,39416.666666666664,27950.0,120533.33333333333,16450.0,14933.333333333334,22066.666666666668,3,-0.0015783326494016592
2016,4,KALIMANTAN UTARA,47500.0,38500.0,12600.0,44183.333333333336,43966.666666666664,37416.666666666664,103750.0,15666.666666666666,13600.0,22700.0,3,0.0
2016,4,25,42125.0,36900.0,11200.0,67550.0,46275.0,30750.0,118750.0,14400.0,11850.0,20900.0,3,1.3367331600015575
2016,4,76,23500.0,35933.333333333336,12700.0,52416.666666666664,36883.333333333336,32100.0,109400.0,15500.0,12500.0,25500.0,3,0.37600957473145513
2016,4,30,35250.0,32466.666666666668,10966.666666666666,46750.0,40466.666666666664,26700.0,114583.33333333333,15016.666666666666,13066.666666666666,19016.666666666668,3,-0.1205199414457212
2016,4,10,51383.333333333336,41933.333333333336,12300.0,51283.333333333336,41850.0,35516.666666666664,106683.33333333333,17933.333333333332,15666.666666666666,34850.0,3,0.30084703966790016
2016,4,9,57583.333333333336,52916.666666666664,12083.333333333334,45416.666666666664,49383.333333333336,35333.333333333336,116666.66666666667,17833.333333333332,15350.0,27800.0,3,0.3143375485798998
2016,4,2,30583.333333333332,31883.333333333332,9133.333333333334,34266.666666666664,22716.666666666668,38716.666666666664,113033.33333333333,15083.333333333334,13200.0,18866.666666666668,3,0.18786754932536098
2016,4,17,30833.333333333332,41050.0,10816.666666666666,46783.333333333336,26266.666666666668,37033.333333333336,95000.0,16133.333333333334,13633.333333333334,23033.333333333332,3,0.39229896270931874
2016,4,16,55633.333333333336,44800.0,11866.666666666666,42416.666666666664,55650.0,38133.333333333336,112616.66666666667,18650.0,14766.666666666666,29550.0,3,0.1913969286860322
2016,4,23,56250.0,49166.666666666664,12733.333333333334,47300.0,56600.0,36133.333333333336,107500.0,18483.333333333332,16866.666666666668,29433.333333333332,3,0.15107269826239644
2016,4,19,31183.333333333332,33700.0,11716.666666666666,60500.0,41250.0,30433.333333333332,110500.0,15616.666666666666,12916.666666666666,22833.333333333332,3,0.4970457666148036
2016,4,-1,40483.333333333336,36900.0,11250.0,44066.666666666664,37850.0,31850.0,114483.33333333333,16166.666666666666,13500.0,21933.333333333332,3,0.15256135254794856
2016,4,77,41250.0,33500.0,9350.0,27466.666666666668,23133.333333333332,32750.0,113750.0,16633.333333333332,14050.0,18416.666666666668,3,0.01815269885250359
2016,4,13,36050.0,33800.0,9716.666666666666,26366.666666666668,23016.666666666668,22983.333333333332,101300.0,16066.666666666666,13283.333333333334,18000.0,3,-0.1464636413410716
2016,4,20,44000.0,38875.0,10075.0,28400.0,28950.0,26000.0,107500.0,16000.0,14400.0,21500.0,3,0.08123147934924191
2016,4,4,46883.333333333336,40750.0,10350.0,26983.333333333332,39700.0,28133.333333333332,112083.33333333333,16916.666666666668,13216.666666666666,21050.0,3,0.23605239144231405
2016,4,22,49166.666666666664,41833.333333333336,11800.0,35166.666666666664,25883.333333333332,30000.0,94583.33333333333,17033.333333333332,13416.666666666666,23250.0,3,-0.19886729308791473
2016,4,26,30633.333333333332,34300.0,12800.0,56516.666666666664,42433.333333333336,38133.333333333336,125833.33333333333,15816.666666666666,12816.666666666666,20666.666666666668,3,0.3298281094836568
2016,4,28,45083.333333333336,39166.666666666664,10983.333333333334,51466.666666666664,50633.333333333336,29000.0,129166.66666666667,14850.0,13033.333333333334,18133.333333333332,3,-0.09606948878783328
2016,4,24,31666.666666666668,32766.666666666668,10250.0,57433.333333333336,39966.666666666664,30433.333333333332,112616.66666666667,15916.666666666666,12883.333333333334,18166.666666666668,3,-0.013573510820137358
2016,5,32,36075.0,22575.0,9775.0,58475.0,44012.5,27012.5,126450.0,16200.0,13750.0,22662.5,4,-0.5433987454049856
2016,5,18,35762.5,32487.5,10637.5,29275.0,29762.5,32537.5,102212.5,15625.0,13675.0,18700.0,4,-0.36005025062750917
2016,5,7,40887.5,35812.5,10900.0,45375.0,37287.5,32837.5,114262.5,15475.0,12362.5,21437.5,4,-0.2878489251501293
2016,5,31,41187.5,36875.0,10375.0,51787.5,46000.0,31250.0,126250.0,15975.0,13012.5,20512.5,4,-0.40069298665268605
2016,5,5,36250.0,34000.0,10650.0,35800.0,30037.5,30375.0,114400.0,15137.5,12450.0,18725.0,4,-1.0553785007530507
2016,5,14,42500.0,40625.0,10862.5,49400.0,41887.5,30412.5,123750.0,16075.0,13400.0,20425.0,4,-0.6183288349827336
2016,5,3,46500.0,39875.0,10312.5,29562.5,19562.5,43125.0,110000.0,17262.5,14150.0,21562.5,4,2.3185692009479055
2016,5,29,30350.0,34475.0,11487.5,46100.0,39137.5,28850.0,123912.5,15587.5,12675.0,18962.5,4,-0.28699963614087665
2016,5,15,38037.5,36050.0,10350.0,44487.5,39912.5,32037.5,122212.5,15950.0,13037.5,20237.5,4,-0.9530512845145012
2016,5,6,36162.5,34150.0,10000.0,36662.5,32000.0,30612.5,114187.5,15300.0,12600.0,19187.5,4,-1.510965180011425
2016,5,8,35037.5,32087.5,9987.5,33250.0,25200.0,28050.0,109700.0,14800.0,12812.5,18212.5,4,-0.5960837461444868
2016,5,12,42037.5,36537.5,13312.5,39687.5,42700.0,27975.0,126262.5,15537.5,14387.5,24175.0,4,0.7321550546448066
2016,5,11,43975.0,35475.0,13700.0,38912.5,47337.5,34350.0,127912.5,16300.0,13350.0,21512.5,4,2.102139645415548
2016,5,27,46412.5,38100.0,13912.5,58637.5,47125.0,32000.0,125000.0,16600.0,14387.5,23475.0,4,2.640144741020549
2016,5,21,45175.0,38262.5,12075.0,40512.5,40350.0,28337.5,120262.5,16275.0,14862.5,22925.0,4,0.682639645185219
2016,5,KALIMANTAN UTARA,49375.0,40062.5,12637.5,42450.0,44225.0,37937.5,102812.5,15750.0,13600.0,22737.5,4,0.21323022571377237
2016,5,25,38825.0,34875.0,11300.0,60025.0,42425.0,31075.0,115025.0,14200.0,12375.0,18650.0,4,-3.2203408454109024
2016,5,76,23562.5,34550.0,12700.0,48412.5,37937.5,32487.5,109775.0,15550.0,12550.0,24862.5,4,-0.5644657692934345
2016,5,30,34687.5,32812.5,11025.0,47462.5,44512.5,26025.0,115312.5,15062.5,13137.5,18875.0,4,0.2393062823761909
2016,5,10,52462.5,42787.5,12325.0,48112.5,41287.5,35825.0,106275.0,18025.0,15650.0,34600.0,4,-0.28765185088226985
2016,5,9,56250.0,51937.5,12100.0,42562.5,43600.0,35125.0,116250.0,17812.5,15300.0,28075.0,4,-1.0898928881518373
2016,5,2,34375.0,32600.0,9125.0,30387.5,21237.5,36662.5,113687.5,15087.5,13500.0,19450.0,4,-0.9478904936715367
2016,5,17,34225.0,41412.5,10837.5,37362.5,28375.0,35175.0,96250.0,15950.0,13712.5,23000.0,4,-1.739130779683677
2016,5,16,58287.5,44850.0,11762.5,40562.5,50887.5,38200.0,111650.0,18775.0,14712.5,30937.5,4,-0.1854572605313365
2016,5,23,55000.0,48125.0,12700.0,44687.5,59012.5,37400.0,105937.5,18287.5,16825.0,29462.5,4,-0.33999860632508216
2016,5,19,31700.0,34000.0,11787.5,52687.5,45475.0,29875.0,110075.0,15512.5,13075.0,22650.0,4,-1.3098454215214872
2016,5,-1,41162.5,37225.0,11250.0,42075.0,38550.0,31887.5,114275.0,16150.0,13612.5,21987.5,4,-0.17367405259005864
2016,5,77,43250.0,33812.5,9375.0,30312.5,25487.5,32562.5,113750.0,16800.0,13900.0,18350.0,4,0.9011385451272531
2016,5,13,38550.0,33612.5,9712.5,24525.0,22900.0,23475.0,101975.0,16037.5,13287.5,18475.0,4,0.7021187094498771
2016,5,20,46500.0,39100.0,10166.666666666666,30450.0,30883.333333333332,26750.0,106666.66666666667,16083.333333333334,14450.0,21916.666666666668,4,1.4576927744962944
2016,5,4,47787.5,42125.0,10350.0,28662.5,36587.5,28725.0,112187.5,16825.0,13112.5,21275.0,4,0.7426651555979333
2016,5,22,48875.0,43687.5,11800.0,33750.0,24162.5,30000.0,94375.0,17212.5,13425.0,22562.5,4,-0.4841733786459059
2016,5,26,30800.0,34612.5,12887.5,51787.5,50475.0,37950.0,125937.5,15850.0,12937.5,20675.0,4,-0.14030602478906928
2016,5,28,45475.0,39100.0,10837.5,58000.0,54887.5,28062.5,127662.5,14962.5,13062.5,18637.5,4,0.4070630968110862
2016,5,24,32662.5,33812.5,10362.5,50900.0,43525.0,28537.5,111337.5,15562.5,13062.5,17650.0,4,-2.140959524925762
2016,6,32,36200.0,23983.333333333332,9916.666666666666,69033.33333333333,51600.0,25166.666666666668,126650.0,15516.666666666666,13866.666666666666,21633.333333333332,5,1.20728030555523
2016,6,18,34116.666666666664,33233.333333333336,10633.333333333334,32066.666666666668,28916.666666666668,32300.0,102000.0,15183.333333333334,13766.666666666666,18516.666666666668,5,-0.07959565491024989
2016,6,7,38633.333333333336,36816.666666666664,10883.333333333334,47883.333333333336,36416.666666666664,33416.666666666664,116333.33333333333,15150.0,12416.666666666666,20850.0,5,0.7585508392249096
2016,6,31,40000.0,37333.333333333336,10433.333333333334,61666.666666666664,48083.333333333336,29333.333333333332,125833.33333333333,15716.666666666666,13150.0,19983.333333333332,5,0.4111395201739043
2016,6,5,35083.333333333336,34500.0,10650.0,39800.0,28933.333333333332,29833.333333333332,114400.0,14850.0,12533.333333333334,17883.333333333332,5,-0.11460658493449216
2016,6,14,40250.0,40416.666666666664,10866.666666666666,52933.333333333336,40216.666666666664,30300.0,123750.0,15883.333333333334,13566.666666666666,19900.0,5,-0.03364019298965104
2016,6,3,45333.333333333336,39833.333333333336,10166.666666666666,27666.666666666668,18750.0,39166.666666666664,110000.0,17133.333333333332,14333.333333333334,21750.0,5,-2.844608139063638
2016,6,29,29550.0,33966.666666666664,11483.333333333334,48433.333333333336,40216.666666666664,26450.0,123550.0,15433.333333333334,12833.333333333334,18566.666666666668,5,-1.2384684478179082
2016,6,15,35950.0,36066.666666666664,10333.333333333334,49083.333333333336,38400.0,32083.333333333332,123033.33333333333,15666.666666666666,13183.333333333334,19733.333333333332,5,0.4455034395064956
2016,6,6,34850.0,34850.0,10000.0,40966.666666666664,31933.333333333332,30083.333333333332,113850.0,15066.666666666666,12750.0,18416.666666666668,5,-0.032539022361405046
2016,6,8,34783.333333333336,32566.666666666668,9966.666666666666,35966.666666666664,24483.333333333332,28166.666666666668,109216.66666666667,14583.333333333334,12916.666666666666,17766.666666666668,5,0.17491188693490756
2016,6,12,41883.333333333336,36966.666666666664,13250.0,41633.333333333336,41383.333333333336,27800.0,126050.0,15066.666666666666,14783.333333333334,23450.0,5,-0.2200006628817306
2016,6,11,42883.333333333336,34883.333333333336,13583.333333333334,38950.0,44450.0,33416.666666666664,127416.66666666667,15933.333333333334,13450.0,21183.333333333332,5,-1.253162733243414
2016,6,27,45466.666666666664,38050.0,13816.666666666666,59750.0,45733.333333333336,32583.333333333332,125000.0,16300.0,14466.666666666666,23200.0,5,-0.006242133724143173
2016,6,21,44650.0,38433.333333333336,12150.0,40266.666666666664,41816.666666666664,28500.0,117850.0,16133.333333333334,15383.333333333334,21300.0,5,-0.8210412297291754
2016,6,KALIMANTAN UTARA,48833.333333333336,38916.666666666664,12633.333333333334,42133.333333333336,44416.666666666664,37833.333333333336,98333.33333333333,15650.0,13616.666666666666,22733.333333333332,5,-1.4343795454147141
2016,6,25,41325.0,36575.0,11225.0,62225.0,46525.0,33200.0,116750.0,14275.0,11900.0,20650.0,5,3.066366024737107
2016,6,76,22000.0,34683.333333333336,12700.0,51333.333333333336,38416.666666666664,32850.0,109900.0,15333.333333333334,12716.666666666666,24766.666666666668,5,0.5175358059917698
2016,6,30,31333.333333333332,33050.0,10783.333333333334,49650.0,41066.666666666664,26466.666666666668,112083.33333333333,14766.666666666666,13183.333333333334,18083.333333333332,5,-1.6931006812115186
2016,6,10,51816.666666666664,42800.0,12250.0,54450.0,42950.0,35300.0,106683.33333333333,17650.0,15700.0,33633.333333333336,5,0.3680077400740771
2016,6,9,55750.0,51333.333333333336,12150.0,41750.0,42716.666666666664,34250.0,115000.0,17750.0,15150.0,28900.0,5,-0.7596846576287959
2016,6,2,34550.0,33300.0,9083.333333333334,34050.0,19733.333333333332,35750.0,112616.66666666667,14633.333333333334,13683.333333333334,19050.0,5,-0.4706200383274677
2016,6,17,35550.0,42100.0,10816.666666666666,37933.333333333336,29383.333333333332,33866.666666666664,97500.0,15600.0,13783.333333333334,22633.333333333332,5,-0.2224549973661425
2016,6,16,57716.666666666664,43350.0,11400.0,40850.0,46266.666666666664,37933.333333333336,108233.33333333333,18266.666666666668,14683.333333333334,31583.333333333332,5,-1.855329651768045
2016,6,23,55000.0,48333.333333333336,12666.666666666666,45416.666666666664,57016.666666666664,37150.0,106250.0,18000.0,16783.333333333332,29416.666666666668,5,-0.16604637062120275
2016,6,19,31300.0,34766.666666666664,11833.333333333334,60150.0,47266.666666666664,28666.666666666668,110166.66666666667,15183.333333333334,13216.666666666666,21900.0,5,0.548958235497139
2016,6,-1,40350.0,37350.0,11200.0,45316.666666666664,38683.333333333336,31250.0,114066.66666666667,15833.333333333334,13716.666666666666,21666.666666666668,5,-0.18286480307463648
2016,6,77,43083.333333333336,34250.0,9383.333333333334,31416.666666666668,25016.666666666668,32000.0,113750.0,16650.0,13966.666666666666,17966.666666666668,5,-0.2787420408692327
2016,6,13,39316.666666666664,33633.333333333336,9650.0,25516.666666666668,22416.666666666668,23016.666666666668,102833.33333333333,15716.666666666666,13366.666666666666,18533.333333333332,5,0.08888013312412113
2016,6,20,46166.666666666664,39683.333333333336,10166.666666666666,30450.0,30616.666666666668,26166.666666666668,107083.33333333333,16083.333333333334,14533.333333333334,21916.666666666668,5,-0.21873149027339878
2016,6,4,47550.0,41750.0,10383.333333333334,29666.666666666668,32316.666666666668,29666.666666666668,110833.33333333333,16633.333333333332,13250.0,21233.333333333332,5,0.043754643272933436
2016,6,22,49125.0,43375.0,11800.0,31875.0,25125.0,30000.0,92500.0,17825.0,13425.0,23000.0,5,-0.5043491150501609
2016,6,26,29550.0,35383.333333333336,12950.0,61683.333333333336,54733.333333333336,35850.0,126250.0,15533.333333333334,13100.0,20033.333333333332,5,0.577538906724044
