Tahun,Quarter,Provinsi,Bawang Merah,Bawang Putih,Beras,Cabai Merah,Cabai Rawit,Daging Ayam,Daging Sapi,Gula Pasir,Minyak Goreng,Telur Ayam,index
2018,1,SEMUA PROVINSI,27169.491525423728,28743.22033898305,11933.898305084746,39941.52542372881,43245.76271186441,33417.79661016949,114453.38983050847,13981.35593220339,13749.152542372882,23821.186440677968,2174.701525423729
2018,1,SULAWESI BARAT,24609.322033898305,24791.525423728814,10303.389830508475,27754.237288135595,24305.93220338983,29044.06779661017,111020.33898305085,14155.084745762711,13698.305084745763,19699.15254237288,1928.9955932203388
2018,1,SULAWESI SELATAN,23693.103448275862,25246.55172413793,10225.862068965518,26946.55172413793,29687.068965517243,24839.655172413793,102639.6551724138,14012.068965517241,13301.724137931034,20698.275862068964,1831.941982758621
2018,1,SULAWESI TENGAH,26495.535714285714,28693.75,10438.392857142857,31099.10714285714,44016.96428571428,26055.35714285714,108616.07142857143,15415.17857142857,13723.214285714286,23046.428571428572,1963.4408928571427
2018,1,SULAWESI TENGGARA,29364.406779661018,30347.457627118645,11066.949152542373,36512.71186440678,35033.05084745763,30147.457627118645,104883.89830508475,14984.745762711864,14116.101694915254,23181.35593220339,2034.8187288135593
2018,1,SULAWESI UTARA,30689.655172413793,29564.655172413793,11301.724137931034,47844.8275862069,41447.41379310345,31997.41379310345,111455.1724137931,15438.793103448275,14383.620689655172,24275.862068965518,2168.778103448276
2018,1,SUMATERA BARAT,24964.406779661018,26390.677966101695,12996.610169491525,44073.72881355932,53183.05084745763,39131.35593220339,123750.0,14683.898305084746,12757.627118644068,21905.93220338983,2341.656694915254
2018,1,SUMATERA SELATAN,27765.178571428572,28133.035714285714,11618.75,45528.57142857143,49557.142857142855,31825.0,118408.03571428571,12682.142857142857,13006.25,20698.214285714286,2164.435982142857
2018,1,SUMATERA UTARA,27360.169491525423,27861.86440677966,10795.762711864407,40604.23728813559,46593.220338983054,31237.28813559322,118576.27118644067,13666.949152542373,13178.813559322034,19400.0,2100.8166101694915
2018,2,ACEH,34141.12903225807,27092.74193548387,10248.387096774193,31616.935483870966,37433.87096774193,26748.387096774193,136026.61290322582,14433.064516129032,14051.612903225807,22266.935483870966,2130.4927419354835
2018,2,BALI,27237.5,22138.333333333332,11361.666666666666,27118.333333333332,26857.5,37941.666666666664,108021.66666666667,13051.666666666666,13585.0,21308.333333333332,2066.758
2018,2,BANTEN,31157.25806451613,28219.354838709678,11418.548387096775,37794.354838709674,35982.25806451613,38758.06451612903,117142.74193548386,13032.258064516129,12237.90322580645,24613.709677419356,2219.9695161290315
2018,2,BENGKULU,32280.645161290322,27371.774193548386,11673.387096774193,33487.096774193546,35098.3870967742,36655.645161290326,123218.54838709677,12727.41935483871,12842.741935483871,21931.451612903227,2208.888951612903
