Tahun,Quarter,Daging Sapi,Bawang Merah,Cement Consumption,Minyak Goreng Curah,Motorcycle Sales,Kredit Konsumsi,Telur Ayam Ras,IHSG,Cabe Merah Keriting,Gula Pasir,Nilai Tukar Petani,Minyak Dunia,Retail Growth,Daging Ayam Broiler,Exchange Rate,IKK,Cabe Merah Biasa,Car Sales,DPK,Beras,Daya Beli Nasional
2016,3,5.218228460667196,88.04128085341847,3.0874583598230254,4.518621592792682,-15.696141355130955,7.959693307349336,3.6526516837648293,27.01043678034658,0.9335970570482965,20.208339503902106,0.2764612954186507,0.3214460349117765,3.4765343131570345,0.23395137780179986,-5.155751735916258,12.82051282051282,3.8850699498073737,4.81374639408001,3.147253310478315,4.175178196395457,6.727826361134693
2016,4,5.2466419137306985,66.04562976174499,-6.728248491087219,9.775984490488309,-4.766589268965427,8.760558784831174,-0.8879237813428142,15.321179497183524,66.07150474524927,11.664422451132218,-1.5930063137445383,41.34655874233844,3.1757349540014284,0.4204849019962431,-3.731619011227927,7.348837209302328,67.02096557451706,12.472823575272107,9.601101821504198,1.3829966937597415,14.33430202092587
2017,1,0.9493613565184855,4.392416412781475,0.916221179961263,20.22823555159532,-6.841621091309358,9.277243351622587,-11.198909162093384,14.91598888918928,19.787089975561088,6.492664363326828,-1.8585542404382371,54.61823947588513,8.393885687259548,0.9578108357045867,-1.2692044380660517,10.655737704918034,3.175098932105791,5.678017463916141,10.018225737336795,4.52996961605745,8.410579703138742
2017,2,0.29304218817511885,-21.255041318660382,-3.48557705441217,10.094007050528809,-10.930458989865732,9.859671315852436,-6.343754076264185,16.207259550054086,-0.43954045287823984,-7.131501323038226,-1.3786312161496728,7.554307273939753,7.253973912029816,5.419923946503857,-0.0737545261271566,7.651715039577844,8.35455426115901,-5.932664204635563,10.30272996681072,6.141815791832195,2.0295319270609014
2017,3,0.009763894473602264,-24.009198963727542,21.865522119220905,6.199086181501157,18.091132286502987,9.818545107078513,-4.498180693251619,9.991977339712687,-9.167582331074431,-14.820096249523761,0.03938558487592836,18.196809489433363,11.72709761359608,3.8285629451557446,1.4883885665674557,12.545454545454549,-0.9830830179854977,7.7609451783777095,11.690797356283822,6.756734720500934,3.2469835012525428
2017,4,0.1591940231013611,-35.507608182447306,10.409319025065988,4.99266314507234,-2.1543932228107465,11.040137033002662,1.1142518224507736,19.9924632474757,-28.136604131976274,-10.20938845977909,1.7372421281216077,16.78559606563581,11.132844656584645,3.2852064832839423,2.127776479319654,9.532062391681118,-26.12851235173803,-1.5192550933634252,9.354427076980066,7.56413344484741,-2.6518256286088615
2018,1,0.7227440145895603,-28.26137795791369,6.554750165685896,-5.288892206628848,3.9924711281463576,11.502255544488694,10.904419265619648,11.150667749500442,-9.006121630237773,-9.799141225398799,1.9934217083624084,23.187511621224143,2.0683816862844604,1.9316444398925992,1.6812905040626047,0.08230452674897748,4.790293109690902,3.38441822346367,7.6562766381433445,6.933815541542954,3.943474816757453
2018,2,1.5982960480958264,11.744310070702312,0.5172353887504366,-4.230232772703335,18.956850150268465,10.675094010819075,14.84742615236927,-0.5226848411618912,24.823897871602576,-5.534628366793958,1.8372441337992873,48.589701986790956,0.3321198140034719,10.439636166786403,4.851494548952107,4.656862745098023,25.058808727337567,5.021456298597826,6.992289120047279,5.175209366138667,5.217475917844716
2018,3,1.1024254298590774,-13.480195143627993,6.582382094363104,-4.159191860349654,4.865689336990919,11.660472867102833,13.45516987611921,1.282848211462273,10.891683977134825,-3.554866740739082,0.9448818897637823,31.451353751883747,2.8675656547590367,11.007612268265765,9.55849077834683,-1.1308562197091976,5.639577590050782,12.148681712016153,6.603325785497116,3.997427928410646,4.912234771828516
2018,4,1.472455550687224,2.2833691762102815,4.681429106137536,-7.216136265398743,7.440432486701476,10.353211991595046,6.977449722072104,-2.5356320529720366,-5.1206325996613895,-6.699042214461793,0.0485107208693325,-10.625125270026514,2.521283910319584,11.160937760720868,9.220526747292524,0.4746835443038,-0.3614584146056088,6.904020724035087,6.451607414265537,2.637815005727373,5.535955845685003
2019,1,1.798698350064032,20.847493879877344,-0.011947002991530287,10.631107163046117,15.36610099252551,9.001488630784827,3.7268270261988645,4.520416669157656,-30.8324692898441,4.509825716662141,0.39089221147268205,-5.109397768210922,5.484819953346949,3.832538932036411,4.147476753160739,2.3026315789473673,-30.515250709679965,-13.093472953213892,7.175151460402196,-2.0595395856031984,2.8071383155720664
2019,2,0.4303235149316631,5.532381280981324,-3.823013206940018,8.930518605053518,-0.006083122635092142,7.642261280073925,0.846488166406556,9.64595859765691,2.602391856401831,4.643113715443059,0.3333660162761154,-8.665979331848106,3.0510589700633046,-4.3526303445738375,2.101893073847383,-1.3270882123341043,-6.958982701693273,-13.126672272762063,7.421570318090054,-2.6222715657271856,3.343194688712825
2019,3,2.0604329486870965,7.04366145153692,-1.5568469502250437,12.950474492123899,-1.538654798024297,6.824630639307072,-2.8406802524449493,3.221740023053399,54.23866792540601,7.917233879197627,1.287051482059276,-17.115782025566727,0.4096896058811516,-11.002954349135818,-3.334094950034716,-0.4901960784313819,58.70018651434663,-10.058353301516243,7.467864780926581,-0.2394097612564039,-2.5965164252883532
2019,4,2.009552393106473,8.250806604004657,10.982125973298418,17.000101067592933,8.011950370559017,4.570605547144879,-1.8177053848873026,0.5459522305116149,33.94843301665842,15.32981039484731,0.9503491078355131,7.119055194780288,1.0229221972636309,-3.282599753187987,-4.68755514024738,-2.2047244094488216,20.230105807900635,-2.2267020984147345,4.472024854860579,-0.3542610725699946,-102.37092842898295
