Tahun,Quarter,Daging Sapi,Bawang Merah,Cement Consumption,Minyak Goreng Curah,Motorcycle Sales,Kredit Konsumsi,Telur Ayam Ras,IHSG,Cabe Merah Keriting,Gula Pasir,Nilai Tukar Petani,Minyak Dunia,Retail Growth,Daging Ayam Broiler,Exchange Rate,IKK,Cabe Merah Biasa,Car Sales,DPK,Beras,Daya Beli Nasional
2015,3,5.731869641911969,-30.52790731503885,1.2020357002880955,-2.1932490367731483,4.965206590449744,2.345045394693468,5.8886728535159305,-13.984887564965842,27.022001243329854,3.2863497937257735,1.2597480503899305,-22.11140594288954,-5.091327201119053,10.149704984430507,5.52280010946169,-12.398921832884092,14.423703799617794,-1.6274105787856707,3.3412589481472077,2.0482409293800297,3.3874380663303283
2015,4,-0.5074927858967127,6.669994738704088,25.174094316554175,-3.744036900120118,0.7246381211259978,2.4233928703926377,0.409302640880882,8.738353202768657,-16.603954150088608,-1.1455184253991613,1.6488941548183256,-19.065390232029856,-0.7703521873473558,-5.130842359421384,-0.5846429392729502,10.256410256410264,-15.65433846412958,4.033195367699349,-1.14305670391881,3.783859033082826,-6.67476893561767
2016,1,3.668106030887297,49.233775686939026,-20.414629498393488,-0.7363784257289563,-9.312800036649394,1.2852069836839064,7.101298667376876,5.494503819719032,27.593442844430214,2.4964322491564994,-0.6993686255463816,-9.114375074230974,-1.4886613269246478,4.761060974341635,-1.78370524129694,2.139534883720917,40.35333758714976,7.417305304275468,1.2666732531832814,3.1102332062413085,5.078361884224569
2016,2,1.1501615830426637,17.838589223008604,0.9097466334644366,8.200326199669616,-3.0607497135199835,2.5109783738020974,-5.298326616849936,3.534837683223846,-14.06005203812427,11.767857043506735,-0.6651667807884287,32.8123227206125,6.862761866901161,-3.699736926726893,-1.496652705384438,3.551912568306026,-16.72498090587604,-0.9248243507149478,2.365564209082427,-2.1604897675240875,6.315107803278752
2016,3,0.853010137160437,0.24351015899524153,2.5474855946287622,1.0991126058592648,-4.793612265328251,1.5187088382760505,1.7780383255044052,6.940033851295491,10.37401704434393,6.148182523929102,0.009847365829651622,2.6894757254773305,3.4765343131570345,4.7279120612495396,-1.3895394689480312,-3.254177660510116,5.378715917879995,-5.331128078482905,0.6537737905086605,-0.5010729182655882,2.1836789329948703
2016,4,-0.48062552415646387,-5.807456890931128,13.255358180380838,1.0977082489391776,13.783057942008359,3.1831890213777525,-3.989195695955816,-1.2692541982894712,37.216023483941086,-8.171690605745619,-0.24615990547459665,14.031735247073485,3.1757349540014284,-4.954292616856071,0.9081272172529298,4.909090909090907,35.606529779004134,11.635235177739457,5.042350234407977,1.0021659610727651,-0.14282909427378865
2017,1,-0.5647220038038969,-6.177148554187639,-13.891883423441186,8.714944636820277,-11.288774900499321,1.7663786867116338,-4.040834228542045,5.12384005848161,-7.9670697164885285,-2.2507087006635285,-0.9673280031586295,-0.5807043006645696,8.393885687259548,5.321612289735644,0.7285343232595665,5.285961871750433,-13.298492550357832,0.9279175629033354,1.652077693364018,6.310820311512955,-0.29587290230559393
2017,2,0.49253691820179135,-11.11236660389202,-3.4917691919265303,-0.9200507614213205,-7.315534791065215,3.0573433681435835,-0.12056014096262224,4.698222339876468,-28.57142857142857,-2.531191739566896,-0.17940795375260832,-7.614150723231605,7.253973912029816,0.5565228205447026,-0.3039567772414764,0.7407407407407529,-12.544522191628559,-11.810061917860592,2.6302788577216463,-0.6518100942482175,0.22190707172775603
2017,3,0.5681502106591241,-3.262573716037509,29.483267812191972,-2.477585654819081,26.227552101295704,1.480705087089329,3.7836583101207077,1.2204041780480068,0.6979965899403195,-2.639839132887045,1.4478282576135593,12.850602700455038,11.72709761359608,3.146997289470166,0.152034009125801,1.1437908496731986,-3.7024734506032053,8.450048372010887,1.9204171552562377,0.07536129089458221,3.361872275546185
2017,4,-0.33192811352592555,-20.06002945564196,2.6085701286595153,-0.050763066089198894,-5.72389196599874,4.330971032846942,1.6531487519962917,7.707358968718769,8.56046407356561,-3.201110893851955,1.4468503937007826,12.670250819408091,11.132844656584645,-5.4516865691068395,1.5438594202414002,2.1001615508885463,1.1691375061995801,2.0213872468638927,2.845053492286742,1.7660430145130412,-5.7029079828816
2018,1,-0.00524515682110982,4.364590753944775,-16.898057790122333,-1.9311204058022668,-5.715751388717316,2.1899023664784023,5.250203223418626,-2.62234224833513,16.532668169622756,-1.8040987964618838,-0.7179586688658146,4.86923094054017,2.0683816862844604,3.941362962672157,0.2881656064037674,-3.797468354430389,22.990299342019725,5.9534434841921335,0.07353601967270418,5.687846730903123,6.290885392859336
2018,2,1.3660878317689473,38.456621899406926,-8.960036619644452,0.18744259831344756,6.021637138814984,2.292829056033585,3.430473459111094,-6.29747646908937,-2.015466701139057,2.0769349655033187,-0.33225837975178196,11.436505463646851,0.3321198140034719,8.949736419162724,2.804351525274029,5.345394736842102,4.371097234611976,-10.413620471799224,1.997289994756457,-2.2856650109431054,1.434693982693469
2018,3,0.07730742333247331,-25.0995129944382,37.29620667949962,-2.405244648981908,11.275132518238063,2.3842231008514014,2.5255243275379646,3.057574643009109,-10.541405889531541,-0.5994098511428625,0.558878321404066,-0.16559493463739194,2.8675656547590367,3.67746833621736,4.648061924370017,-4.449648711943787,-18.65562984991701,15.809953367479523,1.5498922731222553,-1.0453106204112328,3.0736539219567316
2018,4,0.03285234081091826,-5.495284776734399,0.7784921723333449,-3.238750172675786,-3.4091523702681426,3.1095200302409864,-4.150735294117647,3.6466672344410034,-7.115233653490948,-6.356819043406814,0.546021840873645,-23.394554218236905,2.521283910319584,-5.321094923891023,1.2306187775977584,3.7581699346405095,-4.577947540758376,-2.749668297126562,2.6986839124438777,0.43560215718605466,-5.176144782941039
2019,1,0.3162467058326124,23.30645093128856,-20.623920854091505,16.93271104531011,1.239411416553593,0.9381718932575334,2.0520647350533716,4.427428986174475,-15.047105337993393,9.99283141831835,-0.3782001551590364,11.341185199951287,5.484819953346949,-2.911077993045208,-4.369996124661723,-2.0472440944881876,-14.230477695245902,-13.866234969506298,0.7537287656694591,0.8509034263175064,3.5916646376162875
2019,2,0.0035281333352177313,20.909888521882756,-12.430044458060518,-1.3526090463485851,-8.105425423472756,1.0172573846638722,0.5583638946707659,-1.702429601986788,45.34923219284786,2.207120144647412,-0.38937019371168,7.259769184957854,3.0510589700633046,0.36117598902023484,0.7851484663183861,1.6077170418006492,39.7543081385429,-10.447843526639744,2.2318038288428044,-2.847097752654082,1.9455971488367974
2019,3,1.701686965546756,-24.026897941101353,40.531242846951045,1.1963778930255131,9.569657609381533,1.6065315423235305,-1.223033329749057,-2.980626798638508,34.48004613176381,2.5106799095696797,1.5147073194566651,-9.401814020098653,0.4096896058811516,-3.531185272266324,-0.9234862048297265,-3.639240506329122,38.74919997188337,19.9002983130792,1.5936562741508231,1.3761398846192652,-2.670896340017226
2019,4,-0.017017397699536918,-4.42954293531993,13.6149236099111,0.23044223699091315,5.960017294416176,0.9338846547843893,-3.1415537856142817,0.9598641747210479,-19.334307858192147,0.07530693923829546,0.21178282633809165,-0.995591495492576,1.0229221972636309,2.8921520956919133,-0.18675389868612058,1.9704433497536922,-27.70894782442783,5.7183852157925985,-0.1642074108974323,0.3199737253301915,-100.1662210016622
