Tahun,Bulan,Provinsi,Bawang Merah,Bawang Putih,Beras,Cabai Merah,Cabai Rawit,Daging Ayam,Daging Sapi,Gula Pasir,Minyak Goreng,Telur Ayam,Bulan_y,index
2019,3,KALIMANTAN TENGAH,32780.0,29587.5,13195.0,42017.5,37357.5,33505.0,121900.0,13612.5,13770.0,26467.5,2,0.21839710752797714
2019,3,KALIMANTAN TIMUR,31907.5,28487.5,12862.5,32067.5,39615.0,30875.0,123897.5,13575.0,16265.0,22890.0,2,0.47583313409489847
2019,3,KALIMANTAN UTARA,36120.0,31277.5,13397.5,45760.0,55532.5,39290.0,129400.0,13252.5,13975.0,31175.0,2,-0.52342353354382
2019,3,KEPULAUAN BANGKA BELITUNG,38442.5,26455.0,11942.5,43280.0,39580.0,31987.5,112200.0,12245.0,12597.5,25205.0,2,1.2784858533667602
2019,3,KEPULAUAN RIAU,29070.0,22850.0,13400.0,36765.0,39387.5,34522.5,112850.0,11347.5,12300.0,23465.0,2,-2.789916208029652
2019,3,LAMPUNG,29872.5,27002.5,11535.0,21290.0,26127.5,32410.0,114400.0,12410.0,11735.0,21487.5,2,2.374605221045627
2019,3,MALUKU,37797.36842105263,30434.21052631579,12960.526315789473,45500.0,47863.15789473684,39481.57894736842,110986.84210526316,14850.0,15531.578947368422,31636.842105263157,2,-1.620303243321402
2019,3,MALUKU UTARA,41312.5,35512.5,13115.0,28440.0,55937.5,38289.47368421053,120000.0,13855.0,15145.0,33772.5,2,-0.8740027484424502
2019,3,NUSA TENGGARA BARAT,25020.0,26505.0,10325.0,17100.0,22745.0,39010.0,111237.5,13050.0,13100.0,23402.5,2,1.1955041685578323
2019,3,NUSA TENGGARA TIMUR,30050.0,32415.0,11595.0,38647.5,39150.0,37380.0,102850.0,14180.0,14950.0,25445.0,2,-1.2790616435223399
2019,3,PAPUA,48765.0,35935.0,12715.0,51300.0,46687.5,40312.5,118057.5,16055.0,14882.5,35387.5,2,2.5983082880241426
2019,3,PAPUA BARAT,41912.5,35250.0,12430.0,43925.0,49450.0,34815.0,117375.0,14505.0,15442.5,28612.5,2,0.21308123756918462
2019,3,RIAU,31850.0,25452.5,12392.5,26962.5,27310.0,25295.0,110767.5,11935.0,12395.0,20820.0,2,0.9781765531753592
2019,3,SEMUA PROVINSI,33262.5,29855.0,11840.0,28572.5,34967.5,32372.5,116560.0,13222.5,13212.5,23905.0,2,0.6117277473641991
2019,3,SULAWESI BARAT,28300.0,26865.0,10060.0,19932.5,26307.5,22452.5,108497.5,13990.0,13617.5,19392.5,2,-2.2955624758096604
2019,3,SULAWESI SELATAN,27905.0,26317.5,10102.5,17687.5,25605.0,23157.5,107000.0,13120.0,12662.5,20737.5,2,0.7540158689456149
2019,3,SULAWESI TENGAH,29362.5,28237.5,10672.5,23845.0,46062.5,28220.0,110000.0,14235.0,13580.0,25415.0,2,1.6083856488743749
2019,3,SULAWESI TENGGARA,32952.5,30687.5,10647.5,28380.0,35215.0,28410.0,108750.0,14352.5,14092.5,23555.0,2,-0.32289368048100187
2019,3,SULAWESI UTARA,35162.5,29350.0,11300.0,20235.0,45915.0,34992.5,113117.5,12445.0,14250.0,21097.5,2,1.0045938763133364
2019,3,SUMATERA BARAT,31290.0,25117.5,13745.0,23085.0,39692.5,38977.5,123150.0,14022.5,11750.0,21960.0,2,1.1513986641043203
2019,3,SUMATERA SELATAN,34297.5,30672.5,11522.5,29245.0,36895.0,28265.0,120095.0,12280.0,12152.5,20747.5,2,1.4348743940568056
2019,3,SUMATERA UTARA,33902.5,25360.0,11015.0,21155.0,26995.0,30795.0,119300.0,12935.0,12327.5,19410.0,2,1.9739706616738175
2019,4,ACEH,38400.0,37542.10526315789,9997.368421052632,34647.36842105263,32489.473684210527,25865.78947368421,131450.0,14202.631578947368,13407.894736842105,21984.21052631579,3,4.653589311443014
2019,4,BALI,39547.36842105263,39294.73684210526,11126.315789473685,24805.263157894737,21752.63157894737,37142.10526315789,108718.42105263157,13152.631578947368,13218.421052631578,22078.947368421053,3,4.152604211981597
2019,4,BANTEN,41931.57894736842,41007.89473684211,11702.631578947368,30581.57894736842,28202.63157894737,36142.10526315789,116271.05263157895,12907.894736842105,11839.473684210527,24586.842105263157,3,3.8922735606377046
2019,4,BENGKULU,39084.21052631579,38942.10526315789,11715.78947368421,24547.36842105263,28642.105263157893,33489.47368421053,121250.0,12665.78947368421,12294.736842105263,21731.57894736842,3,3.9473919146060013
2019,4,DI YOGYAKARTA,41210.52631578947,50921.05263157895,11494.736842105263,24657.894736842107,19789.473684210527,32223.684210526317,113750.0,12605.263157894737,11900.0,23486.842105263157,3,3.180666201040694
2019,4,DKI JAKARTA,45786.84210526316,56765.78947368421,12576.315789473685,38047.36842105263,31860.526315789473,36186.84210526316,123923.68421052632,13450.0,12850.0,24163.157894736843,3,3.7266311343144025
2019,4,GORONTALO,45128.94736842105,51947.36842105263,10750.0,33926.31578947369,57492.10526315789,31621.052631578947,114423.68421052632,13776.315789473685,14065.78947368421,24368.42105263158,3,7.312784926477349
2019,4,JAMBI,33697.5,37695.0,12100.0,22807.5,30132.5,32615.0,121250.0,13012.5,11800.0,20430.0,3,3.081583197728577
2019,4,JAWA BARAT,40594.73684210526,44147.36842105263,11197.368421052632,29068.42105263158,26536.842105263157,34142.10526315789,122239.47368421052,12771.052631578947,12255.263157894737,23823.684210526317,3,3.6177413494035875
2019,4,JAWA TENGAH,38500.0,48736.84210526316,10586.842105263158,20181.57894736842,18515.78947368421,31744.736842105263,111663.15789473684,12594.736842105263,11855.263157894737,22784.21052631579,3,1.6443632526802645
2019,4,JAWA TIMUR,35721.05263157895,40513.15789473684,10628.947368421053,26431.57894736842,15100.0,30094.736842105263,111065.78947368421,12265.78947368421,11981.578947368422,22450.0,3,4.522359154864034
2019,4,KALIMANTAN BARAT,31205.263157894737,29318.42105263158,13100.0,37210.52631578947,49339.47368421053,29889.473684210527,123150.0,11781.578947368422,12600.0,23857.894736842107,3,-0.8723950419281579
2019,4,KALIMANTAN SELATAN,38897.36842105263,41955.26315789474,12394.736842105263,35710.52631578947,27589.473684210527,35673.68421052631,128150.0,13376.315789473685,12394.736842105263,24778.947368421053,3,4.242814010528349
2019,4,KALIMANTAN TENGAH,41815.78947368421,41850.0,13244.736842105263,49152.63157894737,37989.47368421053,34276.31578947369,121660.52631578948,13794.736842105263,13707.894736842105,26550.0,3,3.701036238049255
2019,4,KALIMANTAN TIMUR,39947.36842105263,44300.0,12928.947368421053,36173.68421052631,42444.73684210526,31200.0,123950.0,13781.578947368422,16250.0,22784.21052631579,3,3.427334559557977
2019,4,KALIMANTAN UTARA,43526.31578947369,40576.31578947369,13400.0,49350.0,61718.42105263158,39260.52631578947,129400.0,13239.473684210527,13963.157894736842,27076.315789473683,3,1.2284360379274375
2019,4,KEPULAUAN BANGKA BELITUNG,46881.57894736842,38155.26315789474,11763.157894736842,54981.57894736842,38092.10526315789,40336.84210526316,112200.0,12284.21052631579,12555.263157894737,25181.57894736842,3,8.22707074572439
2019,4,KEPULAUAN RIAU,28242.105263157893,27176.315789473683,13342.105263157895,41997.36842105263,45150.0,35726.31578947369,112897.36842105263,11389.473684210527,12336.842105263158,22786.842105263157,3,1.837496008244429
2019,4,LAMPUNG,37415.78947368421,39889.47368421053,11268.421052631578,20350.0,25352.63157894737,33584.21052631579,114400.0,12534.21052631579,11700.0,22815.78947368421,3,2.596710874385792
2019,4,MALUKU,44700.0,42323.68421052631,13000.0,47531.57894736842,57207.89473684211,38128.94736842105,110000.0,14850.0,15400.0,31336.842105263157,3,1.5284897843224456
2019,4,MALUKU UTARA,47960.52631578947,44578.94736842105,13100.0,28786.842105263157,53618.42105263158,37684.21052631579,120000.0,13900.0,15100.0,33750.0,3,1.0350103946963571
2019,4,NUSA TENGGARA BARAT,37663.15789473684,43123.68421052631,10007.894736842105,24650.0,22710.526315789473,37310.52631578947,111357.8947368421,13131.578947368422,13000.0,23971.052631578947,3,3.1896108008941724
2019,4,NUSA TENGGARA TIMUR,38402.63157894737,48228.94736842105,11550.0,40350.0,42131.57894736842,33465.78947368421,102850.0,14300.0,14997.368421052632,26855.263157894737,3,1.0605331147217356
2019,4,PAPUA,54944.73684210526,46226.31578947369,12678.947368421053,55068.42105263158,68050.0,39768.42105263158,115794.73684210527,15886.842105263158,14863.157894736842,35407.89473684211,3,2.178946645059071
2019,4,PAPUA BARAT,52083.333333333336,48958.333333333336,12444.444444444445,46466.666666666664,54002.77777777778,35730.555555555555,117222.22222222222,14627.777777777777,15375.0,29033.333333333332,3,3.484546783219585
2019,4,RIAU,35444.73684210526,37818.42105263158,12373.684210526315,30392.105263157893,33660.52631578947,27105.263157894737,111318.42105263157,12021.052631578947,12373.684210526315,21473.684210526317,3,4.122730833504789
2019,4,SEMUA PROVINSI,39765.0,41997.5,11747.5,32377.5,37272.5,33360.0,116737.5,13280.0,13127.5,23995.0,3,3.114209906026929
2019,4,SULAWESI BARAT,37328.94736842105,39615.78947368421,9905.263157894737,21197.36842105263,32426.315789473683,23105.263157894737,109913.15789473684,13707.894736842105,13815.78947368421,18928.947368421053,3,3.7185225989480983
2019,4,SULAWESI SELATAN,34758.333333333336,39891.666666666664,9927.777777777777,20102.777777777777,29288.88888888889,25766.666666666668,107000.0,13202.777777777777,12725.0,20619.444444444445,3,4.52067486380902
2019,4,SULAWESI TENGAH,39565.78947368421,43934.21052631579,10565.78947368421,25489.473684210527,53726.31578947369,29463.157894736843,110000.0,14484.21052631579,13500.0,23747.36842105263,3,3.645716519695611
2019,4,SULAWESI TENGGARA,38218.42105263158,39334.21052631579,10605.263157894737,29736.842105263157,42450.0,30260.526315789473,107634.21052631579,14421.052631578947,14052.631578947368,23457.894736842107,3,2.893422627709512
2019,4,SULAWESI UTARA,42828.94736842105,45671.05263157895,11289.473684210527,23171.052631578947,56152.63157894737,33865.78947368421,113181.57894736843,12473.684210526315,14194.736842105263,21697.36842105263,3,3.0802551855240665
2019,4,SUMATERA BARAT,33600.0,37744.73684210526,13584.21052631579,25800.0,36815.78947368421,41523.68421052631,123150.0,14097.368421052632,11750.0,22010.526315789473,3,2.619132617201018
2019,4,SUMATERA SELATAN,41839.47368421053,43202.63157894737,11397.368421052632,31855.263157894737,36265.78947368421,32134.21052631579,119936.84210526316,12400.0,12150.0,21294.736842105263,3,4.692284825256806
2019,4,SUMATERA UTARA,36794.73684210526,38057.89473684211,11000.0,31571.052631578947,28257.894736842107,31152.63157894737,119300.0,13021.052631578947,12294.736842105263,20652.63157894737,3,4.089263812622917
2019,5,ACEH,37885.71428571428,53383.333333333336,10076.190476190477,44923.80952380953,37388.09523809524,27895.238095238095,132304.7619047619,14666.666666666666,13400.0,23004.761904761905,4,5.2798480029099295
2019,5,BALI,28147.5,38530.0,11057.5,27250.0,19825.0,37097.5,108690.0,13485.0,13062.5,23310.0,4,-1.045981578323122
