Tahun,Bulan,Provinsi,Bawang Merah,Bawang Putih,Beras,Cabai Merah,Cabai Rawit,Daging Ayam,Daging Sapi,Gula Pasir,Minyak Goreng,Telur Ayam,Bulan_y,index
2016,9,KALIMANTAN TIMUR,45761.90476190476,37859.52380952381,12166.666666666666,41535.71428571428,40764.28571428572,30169.04761904762,117759.52380952382,16340.47619047619,15088.095238095239,21504.761904761905,8.0,-3.021306476068375
2016,9,KALIMANTAN UTARA,49285.71428571428,38797.619047619046,12657.142857142857,42085.71428571428,43504.76190476191,37857.142857142855,98571.42857142857,16169.047619047618,13547.619047619048,22754.761904761905,8.0,-2.4159709639481832
2016,9,KEPULAUAN RIAU,24809.52380952381,32742.85714285714,12885.714285714286,45290.47619047619,33083.333333333336,32714.285714285714,109400.0,15909.52380952381,12700.0,24878.571428571428,8.0,1.2842142210232055
2016,9,LAMPUNG,35476.19047619047,33095.23809523809,11200.0,44647.619047619046,42504.76190476191,27157.14285714286,116250.0,14945.238095238095,13230.952380952382,18416.666666666668,8.0,0.6384419581101355
2016,9,MALUKU,52757.142857142855,41850.0,12319.047619047618,50626.19047619047,43540.47619047619,35835.71428571428,106364.28571428571,18130.95238095238,15738.095238095239,33452.380952380954,8.0,-1.5640542153343802
2016,9,MALUKU UTARA,57750.0,51535.71428571428,12130.952380952382,43619.04761904762,41535.71428571428,35142.857142857145,116428.57142857143,17678.571428571428,15145.238095238095,28585.714285714286,8.0,-1.6399981631037122
2016,9,NUSA TENGGARA BARAT,35761.90476190476,32416.666666666668,9100.0,24983.333333333332,16204.761904761905,32488.095238095237,115640.47619047618,14533.333333333334,13802.380952380952,19897.619047619046,8.0,-4.215287248379198
2016,9,NUSA TENGGARA TIMUR,30952.380952380954,41845.23809523809,10804.761904761905,38609.52380952381,25400.0,33890.47619047619,92500.0,15976.190476190477,13242.857142857143,23019.04761904762,8.0,-2.5180215225392573
2016,9,PAPUA,58942.857142857145,44154.76190476191,11369.047619047618,44997.619047619046,44469.04761904762,38200.0,107919.04761904762,18633.333333333332,14666.666666666666,24776.190476190477,8.0,-7.219752263698425
2016,9,PAPUA BARAT,55773.80952380953,48392.857142857145,12638.095238095239,50064.28571428572,57602.380952380954,36521.42857142857,107142.85714285714,18366.666666666668,16880.95238095238,29480.95238095238,8.0,-1.1261360494560222
2016,9,RIAU,31788.095238095237,33964.28571428572,11809.52380952381,54090.47619047619,41197.619047619046,29614.285714285714,110550.0,15540.47619047619,13180.952380952382,22530.95238095238,8.0,0.7931778499615092
2016,9,SEMUA PROVINSI,41609.52380952381,37009.52380952381,11242.857142857143,41333.333333333336,35176.19047619047,32004.761904761905,114283.33333333333,16147.619047619048,13754.761904761905,21730.95238095238,8.0,-0.6864497260849305
2016,9,SULAWESI BARAT,43619.04761904762,34226.19047619047,9400.0,34157.142857142855,23573.809523809523,32821.42857142857,115390.47619047618,16800.0,13966.666666666666,17966.666666666668,8.0,0.42259146599263886
2016,9,SULAWESI SELATAN,40764.28571428572,33016.666666666664,9621.42857142857,26595.238095238095,20464.285714285714,24302.380952380954,102571.42857142857,16078.57142857143,13371.42857142857,18390.47619047619,8.0,-0.04008524456479279
2016,9,SULAWESI TENGAH,46814.28571428572,39066.666666666664,10292.857142857143,30211.904761904763,30742.85714285714,25702.380952380954,105928.57142857143,16240.47619047619,14814.285714285714,22654.761904761905,8.0,0.14935396436908377
2016,9,SULAWESI TENGGARA,47738.09523809524,42964.28571428572,10250.0,30226.190476190477,30933.333333333332,29000.0,111547.61904761905,16833.333333333332,12850.0,21478.571428571428,8.0,-0.7310659168854272
2016,9,SULAWESI UTARA,52107.142857142855,43607.142857142855,11800.0,33500.0,24528.571428571428,30000.0,93928.57142857143,17850.0,13923.809523809523,23000.0,8.0,-0.18937340907562827
2016,9,SUMATERA BARAT,29819.04761904762,34402.380952380954,12661.904761904761,49195.23809523809,47995.23809523809,36888.09523809524,126250.0,15683.333333333334,13226.190476190477,20754.761904761905,8.0,-0.7083012989194799
2016,9,SUMATERA SELATAN,45821.42857142857,39809.52380952381,10959.52380952381,52385.71428571428,51490.47619047619,29511.904761904763,130150.0,15014.285714285714,13371.42857142857,18359.52380952381,8.0,1.1123376068743909
2016,9,SUMATERA UTARA,31602.380952380954,33388.09523809524,10459.52380952381,49980.95238095238,43483.333333333336,28054.761904761905,112697.61904761905,15016.666666666666,13235.714285714286,18011.904761904763,8.0,4.6455322371894
2016,10,ACEH,34442.857142857145,24283.333333333332,9992.857142857143,75166.66666666667,38466.666666666664,27240.47619047619,126271.42857142857,15447.619047619048,13840.47619047619,20459.52380952381,9.0,2.029485121187548
2016,10,BALI,27014.285714285714,31483.333333333332,10650.0,40804.76190476191,26133.333333333332,33404.76190476191,102500.0,15330.952380952382,13733.333333333334,18092.85714285714,9.0,0.5254912337221214
2016,10,BANTEN,35895.23809523809,35257.142857142855,10845.238095238095,56611.90476190476,33638.09523809524,34478.57142857143,116892.85714285714,15092.857142857143,12359.52380952381,20278.571428571428,9.0,3.0705648836162283
2016,10,BENGKULU,37154.76190476191,36428.57142857143,10500.0,58961.90476190476,40333.333333333336,33107.142857142855,125178.57142857143,15600.0,13150.0,19080.95238095238,9.0,1.3618242939338074
2016,10,DI YOGYAKARTA,30142.85714285714,34440.47619047619,10650.0,46676.19047619047,27157.14285714286,30821.428571428572,114400.0,14566.666666666666,12369.047619047618,17826.190476190477,9.0,1.427685840106534
2016,10,DKI JAKARTA,39297.619047619046,40107.142857142855,10916.666666666666,62328.57142857143,37214.28571428572,30757.14285714286,123750.0,15850.0,13528.57142857143,19623.809523809523,9.0,2.4029584594483993
2016,10,GORONTALO,38023.80952380953,39047.619047619046,10209.52380952381,31428.571428571428,24452.380952380954,33452.380952380954,110000.0,17080.95238095238,14150.0,21876.190476190477,9.0,-10.025943872618697
2016,10,JAMBI,30466.666666666668,34380.95238095238,11495.238095238095,51071.42857142857,34852.380952380954,27909.52380952381,123750.0,15550.0,12830.952380952382,18716.666666666668,9.0,1.0508993754346818
2016,10,JAWA BARAT,33416.666666666664,35707.142857142855,10300.0,56788.09523809524,34638.09523809524,32283.333333333332,122590.47619047618,15676.190476190477,13142.857142857143,19252.380952380954,9.0,1.391335299423659
2016,10,JAWA TENGAH,32519.04761904762,34111.90476190476,9990.47619047619,46354.76190476191,30966.666666666668,31004.761904761905,113792.85714285714,15152.380952380952,12638.095238095239,18033.333333333332,9.0,1.4877081498999303
2016,10,JAWA TIMUR,29961.904761904763,31542.85714285714,9907.142857142857,41073.80952380953,23288.095238095237,28788.095238095237,109183.33333333333,14421.42857142857,12819.047619047618,17147.619047619046,9.0,0.20173759243608913
2016,10,KALIMANTAN BARAT,37321.42857142857,36476.19047619047,13561.904761904761,55557.142857142855,42397.619047619046,22571.428571428572,125535.71428571429,15509.52380952381,13611.904761904761,23647.619047619046,9.0,-1.735683054719999
2016,10,KALIMANTAN SELATAN,32604.761904761905,34238.09523809524,13671.42857142857,27964.285714285714,40385.71428571428,31723.809523809523,126345.23809523809,15859.52380952381,13476.190476190477,20966.666666666668,9.0,-4.1152717079672385
2016,10,KALIMANTAN TENGAH,37892.857142857145,36880.95238095238,13809.52380952381,47004.76190476191,40216.666666666664,29423.809523809523,125000.0,16085.714285714286,14633.333333333334,22838.095238095237,9.0,-5.664974260251313
2016,10,KALIMANTAN TIMUR,39347.619047619046,37757.142857142855,12150.0,39095.23809523809,37104.76190476191,26250.0,118469.04761904762,16142.857142857143,15578.57142857143,21073.809523809523,9.0,-3.4442711546434737
2016,10,KALIMANTAN UTARA,46285.71428571428,37607.142857142855,12600.0,38609.52380952381,40069.04761904762,37595.23809523809,97471.42857142857,15619.047619047618,13578.57142857143,21952.380952380954,9.0,-2.1279208856371667
2016,10,KEPULAUAN BANGKA BELITUNG,38090.47619047619,35364.28571428572,11123.809523809523,60916.666666666664,39919.04761904762,31100.0,117566.66666666667,14407.142857142857,11828.57142857143,20961.904761904763,9.0,3.3085660141370283
2016,10,KEPULAUAN RIAU,21459.52380952381,34707.142857142855,12833.333333333334,56204.76190476191,31271.428571428572,30666.666666666668,109400.0,15042.857142857143,12738.095238095239,25690.47619047619,9.0,0.2806621984473736
2016,10,LAMPUNG,28861.904761904763,32697.619047619046,10669.047619047618,52504.76190476191,34042.857142857145,27359.52380952381,110892.85714285714,14638.095238095239,13095.238095238095,18190.47619047619,9.0,-2.6292330155161494
2016,10,MALUKU,48221.42857142857,41178.57142857143,12252.380952380952,49121.42857142857,43490.47619047619,34742.857142857145,107228.57142857143,17530.95238095238,15750.0,34090.47619047619,9.0,-1.2191445553862508
2016,10,MALUKU UTARA,55119.04761904762,51988.09523809524,12150.0,43952.380952380954,44526.19047619047,34214.28571428572,114761.90476190476,17750.0,15150.0,28900.0,9.0,-0.8072935579926082
2016,10,NUSA TENGGARA BARAT,27035.714285714286,32476.190476190477,9100.0,37328.57142857143,18569.04761904762,35976.19047619047,115764.28571428571,13521.42857142857,13640.47619047619,18516.666666666668,9.0,2.555091419538357
2016,10,NUSA TENGGARA TIMUR,31485.714285714286,40454.76190476191,10795.238095238095,45576.19047619047,29661.904761904763,33952.380952380954,99285.71428571429,15457.142857142857,14004.761904761905,22388.095238095237,9.0,3.3881654459983395
2016,10,PAPUA,55011.90476190476,43159.52380952381,11400.0,48638.09523809524,50542.857142857145,37573.80952380953,107776.19047619047,17935.714285714286,14735.714285714286,33795.23809523809,9.0,2.480678476580735
2016,10,PAPUA BARAT,52702.380952380954,49404.76190476191,12702.380952380952,54923.80952380953,53590.47619047619,36426.19047619047,108511.90476190476,18176.190476190477,16750.0,29209.52380952381,9.0,0.46532616614669564
2016,10,RIAU,29400.0,34204.76190476191,11769.047619047618,67680.95238095238,39402.380952380954,30700.0,110576.19047619047,15207.142857142857,13054.761904761905,21504.761904761905,9.0,2.014805690944314
2016,10,SEMUA PROVINSI,36945.23809523809,36754.76190476191,11223.809523809523,47740.47619047619,34971.42857142857,31169.04761904762,113990.47619047618,15752.380952380952,13645.238095238095,21528.571428571428,9.0,-0.3248288667406172
2016,10,SULAWESI BARAT,40809.52380952381,34011.90476190476,9366.666666666666,28580.95238095238,21107.14285714286,32000.0,113750.0,16357.142857142857,14238.095238095239,17869.04761904762,9.0,-2.6464529310893425
2016,10,SULAWESI SELATAN,34378.57142857143,33080.95238095238,9650.0,27695.238095238095,18183.333333333332,22145.238095238095,100166.66666666667,15595.238095238095,13411.904761904761,17780.95238095238,9.0,-3.39424638512547
2016,10,SULAWESI TENGAH,43250.0,38664.28571428572,10061.904761904761,27366.666666666668,28235.714285714286,26797.619047619046,107500.0,16095.238095238095,14392.857142857143,21333.333333333332,9.0,-1.1598415134626947
2016,10,SULAWESI TENGGARA,43773.80952380953,41190.47619047619,10430.952380952382,24440.47619047619,31980.95238095238,29000.0,110000.0,16254.761904761905,13416.666666666666,21650.0,9.0,-1.7169484005291906
2016,10,SULAWESI UTARA,46142.857142857145,41809.52380952381,11800.0,34476.19047619047,22261.904761904763,30000.0,91250.0,17900.0,13400.0,23000.0,9.0,-1.843371962042312
2016,10,SUMATERA BARAT,28385.714285714286,34600.0,12828.57142857143,62795.23809523809,41678.57142857143,36876.19047619047,126250.0,15435.714285714286,13042.857142857143,19757.14285714286,9.0,1.5042395889263105
2016,10,SUMATERA SELATAN,39547.619047619046,37357.142857142855,10966.666666666666,58490.47619047619,50845.23809523809,28328.571428571428,128900.0,14421.42857142857,13057.142857142857,17419.04761904762,9.0,-1.454215572904829
2016,10,SUMATERA UTARA,30666.666666666668,33438.09523809524,10450.0,67011.90476190476,38366.666666666664,31076.190476190477,115030.95238095238,15066.666666666666,13061.904761904761,18830.95238095238,9.0,5.235967799939175
2016,11,ACEH,34077.27272727273,24159.090909090908,10068.181818181818,84240.90909090909,56081.818181818184,26834.090909090908,126563.63636363637,15325.0,13765.90909090909,20050.0,10.0,2.3021342266871727
2016,11,BALI,40734.09090909091,33590.90909090909,10600.0,44361.36363636364,35172.72727272727,31936.363636363636,101672.72727272728,14895.454545454546,13825.0,17950.0,10.0,2.047419730598918
2016,11,BANTEN,45422.72727272727,37415.90909090909,10850.0,65820.45454545454,47277.27272727273,34481.818181818184,116650.0,14843.181818181818,12354.545454545454,19613.636363636364,10.0,3.426931985358877
2016,11,BENGKULU,38318.181818181816,37454.545454545456,10500.0,68536.36363636363,44840.90909090909,31068.18181818182,125000.0,15627.272727272728,13150.0,19090.909090909092,10.0,0.9326685386782145
2016,11,DI YOGYAKARTA,40795.454545454544,37150.0,10650.0,58297.72727272727,41027.27272727273,30329.545454545456,114400.0,14322.727272727272,12254.545454545454,17343.18181818182,10.0,4.124416503658949
2016,11,DKI JAKARTA,48750.0,41784.09090909091,10950.0,72311.36363636363,52072.72727272727,29279.545454545456,123750.0,15365.90909090909,13400.0,19000.0,10.0,2.7580124824088585
2016,11,GORONTALO,46795.454545454544,39431.818181818184,9811.363636363636,41090.90909090909,32159.090909090908,34431.818181818184,110000.0,16818.18181818182,14222.727272727272,22081.81818181818,10.0,3.3067645511502377
2016,11,JAMBI,33950.0,35936.36363636364,11440.90909090909,62425.0,49154.545454545456,27347.727272727272,122700.0,14929.545454545454,12786.363636363636,18002.272727272728,10.0,2.3099586197728996
2016,11,JAWA BARAT,43475.0,37811.36363636364,10350.0,64718.181818181816,49215.90909090909,31100.0,122547.72727272728,15202.272727272728,12997.727272727272,18634.090909090908,10.0,2.769585315626415
2016,11,JAWA TENGAH,42370.454545454544,36670.454545454544,9986.363636363636,55586.36363636364,44111.36363636364,30456.81818181818,113406.81818181818,14802.272727272728,12645.454545454546,17488.636363636364,10.0,3.3809120479942862
2016,11,JAWA TIMUR,41947.72727272727,33288.63636363636,9979.545454545454,48552.27272727273,35225.0,28168.18181818182,107602.27272727272,14306.818181818182,12718.181818181818,16604.545454545456,10.0,3.1769368845152144
2016,11,KALIMANTAN BARAT,44431.818181818184,36704.545454545456,13561.363636363636,37236.36363636364,52265.90909090909,26602.272727272728,126250.0,15263.636363636364,13506.818181818182,24063.636363636364,10.0,0.856211876157559
2016,11,KALIMANTAN SELATAN,42688.63636363636,35956.818181818184,13700.0,39111.36363636364,50097.72727272727,31250.0,126822.72727272728,15429.545454545454,13197.727272727272,19622.727272727272,10.0,3.1626901417271824
2016,11,KALIMANTAN TENGAH,44511.36363636364,38840.90909090909,13865.90909090909,54829.545454545456,49672.72727272727,30543.18181818182,125000.0,15838.636363636364,14670.454545454546,22109.090909090908,10.0,3.139177144134848
2016,11,KALIMANTAN TIMUR,42856.818181818184,39672.72727272727,12150.0,48831.818181818184,49590.90909090909,25934.090909090908,117484.09090909091,15900.0,15550.0,20945.454545454544,10.0,2.48557894400075
2016,11,KALIMANTAN UTARA,46477.27272727273,38943.181818181816,12615.90909090909,51406.818181818184,49897.72727272727,37238.63636363636,96590.90909090909,14920.454545454546,13636.363636363636,22697.727272727272,10.0,2.5244876959321374
2016,11,KEPULAUAN BANGKA BELITUNG,47650.0,38254.545454545456,11247.727272727272,79209.09090909091,63050.0,32722.727272727272,117500.0,14238.636363636364,11711.363636363636,20238.636363636364,10.0,6.648592615551024
2016,11,KEPULAUAN RIAU,20811.363636363636,36627.27272727273,12450.0,66218.18181818182,44918.181818181816,33172.72727272727,109945.45454545454,14520.454545454546,12747.727272727272,24731.81818181818,10.0,2.991923716580189
2016,11,LAMPUNG,36563.63636363636,33688.63636363636,10600.0,60034.09090909091,43165.90909090909,26859.090909090908,110000.0,14409.09090909091,12984.09090909091,17843.18181818182,10.0,2.2371741469871864
2016,11,MALUKU,50913.63636363636,41618.181818181816,12250.0,57622.72727272727,45918.181818181816,34500.0,107200.0,17243.18181818182,15690.90909090909,34036.36363636364,10.0,1.5898018548319044
2016,11,MALUKU UTARA,54500.0,51670.454545454544,12150.0,50965.90909090909,52988.63636363636,33750.0,112045.45454545454,17750.0,15150.0,28900.0,10.0,0.5438982288614511
2016,11,NUSA TENGGARA BARAT,34886.36363636364,34325.0,9070.454545454546,49261.36363636364,28670.454545454544,38215.90909090909,106947.72727272728,15177.272727272728,13097.727272727272,17388.636363636364,10.0,2.7108214593881854
2016,11,NUSA TENGGARA TIMUR,36802.27272727273,41406.818181818184,10800.0,68143.18181818182,45179.545454545456,36970.454545454544,100000.0,15352.272727272728,14134.09090909091,22025.0,10.0,7.634542993695277
2016,11,PAPUA,51920.454545454544,41154.545454545456,11427.272727272728,38434.09090909091,44954.545454545456,37184.09090909091,108806.81818181818,17690.909090909092,14750.0,34856.818181818184,10.0,-2.0395150661287005
2016,11,PAPUA BARAT,54704.545454545456,49527.27272727273,12706.818181818182,56597.72727272727,65920.45454545454,36090.90909090909,105852.27272727272,17759.090909090908,16688.636363636364,28843.18181818182,10.0,0.14951988033340058
2016,11,RIAU,34418.181818181816,34795.454545454544,11859.09090909091,80902.27272727272,53813.63636363636,28850.0,109993.18181818182,14697.727272727272,13152.272727272728,21490.909090909092,10.0,2.6550073521041497
2016,11,SEMUA PROVINSI,41965.90909090909,37863.63636363636,11227.272727272728,56497.72727272727,46070.454545454544,31620.454545454544,113347.72727272728,15497.727272727272,13602.272727272728,21336.363636363636,10.0,2.862157798298284
2016,11,SULAWESI BARAT,40363.63636363636,34250.0,9311.363636363636,36402.27272727273,23613.636363636364,32000.0,113750.0,16375.0,13954.545454545454,17590.909090909092,10.0,1.2851081961096043
2016,11,SULAWESI SELATAN,39306.818181818184,35040.90909090909,9679.545454545454,39150.0,31818.18181818182,22529.545454545456,100500.0,15229.545454545454,13270.454545454546,17688.636363636364,10.0,4.598762618635277
2016,11,SULAWESI TENGAH,45413.63636363636,40195.454545454544,10000.0,34450.0,31902.272727272728,25022.727272727272,107500.0,16000.0,14177.272727272728,20852.272727272728,10.0,0.5680058256985347
